Rented Bike Count,Date,Hour,Seasons,Temperature(°C),Humidity(%),Rainfall(mm),label_day_night,WeekDay,Month,Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Seul
179,2018-01-11,16,Winter,-8.2,39.0,0.0,Day,Thursday,1,2.8,1807.0,-19.7,1
219,2018-01-11,17,Winter,-9.3,43.0,0.0,Day,Thursday,1,2.8,1900.0,-19.6,1
352,2018-01-11,18,Winter,-10.4,43.0,0.0,Day,Thursday,1,2.3,1985.0,-20.6,1
251,2018-01-11,19,Winter,-10.9,44.0,0.0,Day,Thursday,1,3.0,2000.0,-20.7,1
177,2018-01-11,20,Winter,-11.6,49.0,0.0,Day,Thursday,1,1.8,1953.0,-20.1,1
162,2018-01-11,21,Winter,-12.4,51.0,0.0,Night,Thursday,1,2.2,1992.0,-20.4,1
172,2018-01-11,22,Winter,-12.9,52.0,0.0,Night,Thursday,1,2.8,2000.0,-20.7,1
119,2018-01-11,23,Winter,-13.2,51.0,0.0,Night,Thursday,1,1.5,1972.0,-21.2,1
105,2018-01-12,0,Winter,-13.6,49.0,0.0,Night,Friday,1,1.6,2000.0,-22.0,1
99,2018-01-12,1,Winter,-13.7,47.0,0.0,Night,Friday,1,3.0,2000.0,-22.6,1
83,2018-01-12,2,Winter,-13.8,43.0,0.0,Night,Friday,1,2.6,2000.0,-23.7,1
42,2018-01-12,3,Winter,-14.1,45.0,0.0,Night,Friday,1,1.8,2000.0,-23.4,1
30,2018-01-12,4,Winter,-14.3,45.0,0.0,Night,Friday,1,2.0,2000.0,-23.6,1
35,2018-01-12,5,Winter,-14.6,45.0,0.0,Day,Friday,1,1.1,2000.0,-23.9,1
92,2018-01-12,6,Winter,-14.9,45.0,0.0,Day,Friday,1,2.3,2000.0,-24.2,1
189,2018-01-12,7,Winter,-15.1,45.0,0.0,Day,Friday,1,0.9,2000.0,-24.4,1
419,2018-01-12,8,Winter,-15.1,44.0,0.0,Day,Friday,1,1.2,2000.0,-24.6,1
196,2018-01-12,9,Winter,-14.9,40.0,0.0,Day,Friday,1,1.2,1999.0,-25.5,1
119,2018-01-12,10,Winter,-13.0,37.0,0.0,Day,Friday,1,2.2,1960.0,-24.6,1
140,2018-01-12,11,Winter,-11.2,31.0,0.0,Day,Friday,1,2.4,1944.0,-25.0,1
178,2018-01-12,12,Winter,-9.6,27.0,0.0,Day,Friday,1,2.0,1945.0,-25.1,1
177,2018-01-12,13,Winter,-8.2,29.0,0.0,Day,Friday,1,2.0,1920.0,-23.1,1
173,2018-01-12,14,Winter,-7.2,28.0,0.0,Day,Friday,1,2.3,1990.0,-22.6,1
177,2018-01-12,15,Winter,-6.5,26.0,0.0,Day,Friday,1,2.4,1987.0,-22.8,1
196,2018-01-12,16,Winter,-5.8,21.0,0.0,Day,Friday,1,1.1,2000.0,-24.6,1
259,2018-01-12,17,Winter,-6.5,22.0,0.0,Day,Friday,1,1.5,2000.0,-24.7,1
405,2018-01-12,18,Winter,-7.5,28.0,0.0,Day,Friday,1,2.0,2000.0,-22.9,1
273,2018-01-12,19,Winter,-8.2,32.0,0.0,Day,Friday,1,1.1,2000.0,-22.0,1
210,2018-01-12,20,Winter,-7.9,31.0,0.0,Day,Friday,1,1.4,2000.0,-22.1,1
184,2018-01-12,21,Winter,-7.4,33.0,0.0,Night,Friday,1,1.4,2000.0,-20.9,1
186,2018-01-12,22,Winter,-6.9,39.0,0.0,Night,Friday,1,1.6,2000.0,-18.5,1
144,2018-01-12,23,Winter,-6.7,36.0,0.0,Night,Friday,1,1.3,1821.0,-19.3,1
152,2018-01-13,0,Winter,-6.6,39.0,0.0,Night,Saturday,1,1.6,1930.0,-18.2,1
168,2018-01-13,1,Winter,-6.5,45.0,0.0,Night,Saturday,1,0.5,1964.0,-16.4,1
145,2018-01-13,2,Winter,-6.4,40.0,0.0,Night,Saturday,1,0.9,2000.0,-17.8,1
77,2018-01-13,3,Winter,-6.5,42.0,0.0,Night,Saturday,1,0.7,1996.0,-17.3,1
47,2018-01-13,4,Winter,-6.4,46.0,0.0,Night,Saturday,1,0.8,1993.0,-16.1,1
40,2018-01-13,5,Winter,-6.3,51.0,0.0,Day,Saturday,1,0.8,2000.0,-14.8,1
42,2018-01-13,6,Winter,-6.4,59.0,0.0,Day,Saturday,1,0.6,887.0,-13.1,1
43,2018-01-13,7,Winter,-6.5,68.0,0.0,Day,Saturday,1,0.6,571.0,-11.4,1
67,2018-01-13,8,Winter,-6.5,72.0,0.0,Day,Saturday,1,0.8,670.0,-10.7,1
102,2018-01-13,9,Winter,-6.3,76.0,0.2,Day,Saturday,1,0.6,330.0,-9.8,1
106,2018-01-13,10,Winter,-5.5,72.0,0.0,Day,Saturday,1,0.7,1354.0,-9.7,1
133,2018-01-13,11,Winter,-4.8,70.0,0.0,Day,Saturday,1,1.0,1244.0,-9.4,1
174,2018-01-13,12,Winter,-3.7,66.0,0.2,Day,Saturday,1,1.1,1140.0,-9.1,1
212,2018-01-13,13,Winter,-2.5,62.0,0.0,Day,Saturday,1,1.4,1087.0,-8.7,1
215,2018-01-13,14,Winter,-1.8,62.0,0.0,Day,Saturday,1,0.7,936.0,-8.1,1
251,2018-01-13,15,Winter,-1.5,62.0,0.0,Day,Saturday,1,0.9,957.0,-7.8,1
249,2018-01-13,16,Winter,-1.2,63.0,0.0,Day,Saturday,1,0.9,876.0,-7.3,1
277,2018-01-13,17,Winter,-1.4,68.0,0.0,Day,Saturday,1,1.0,761.0,-6.5,1
223,2018-01-13,18,Winter,-2.6,73.0,0.0,Day,Saturday,1,1.0,684.0,-6.7,1
167,2018-01-13,19,Winter,-3.3,76.0,0.0,Day,Saturday,1,0.8,633.0,-6.9,1
158,2018-01-13,20,Winter,-3.9,78.0,0.0,Day,Saturday,1,1.1,596.0,-7.1,1
156,2018-01-13,21,Winter,-4.1,79.0,0.0,Night,Saturday,1,0.7,522.0,-7.2,1
168,2018-01-13,22,Winter,-4.3,81.0,0.0,Night,Saturday,1,0.4,435.0,-7.0,1
131,2018-01-13,23,Winter,-4.4,81.0,0.0,Night,Saturday,1,0.7,420.0,-7.1,1
149,2018-01-14,0,Winter,-4.4,81.0,0.0,Night,Sunday,1,0.7,414.0,-7.1,1
150,2018-01-14,1,Winter,-3.7,79.0,0.0,Night,Sunday,1,0.9,438.0,-6.8,1
111,2018-01-14,2,Winter,-3.5,78.0,0.0,Night,Sunday,1,1.0,444.0,-6.7,1
79,2018-01-14,3,Winter,-3.6,78.0,0.0,Night,Sunday,1,1.6,471.0,-6.8,1
48,2018-01-14,4,Winter,-4.0,79.0,0.0,Night,Sunday,1,1.2,453.0,-7.1,1
29,2018-01-14,5,Winter,-4.2,79.0,0.0,Day,Sunday,1,1.2,442.0,-7.3,1
49,2018-01-14,6,Winter,-4.3,79.0,0.0,Day,Sunday,1,1.1,433.0,-7.4,1
59,2018-01-14,7,Winter,-4.4,80.0,0.0,Day,Sunday,1,1.4,411.0,-7.3,1
81,2018-01-14,8,Winter,-3.8,79.0,0.0,Day,Sunday,1,0.8,412.0,-6.9,1
118,2018-01-14,9,Winter,-3.4,77.0,0.0,Day,Sunday,1,1.6,432.0,-6.8,1
134,2018-01-14,10,Winter,-2.1,72.0,0.0,Day,Sunday,1,1.7,489.0,-6.4,1
174,2018-01-14,11,Winter,-0.5,64.0,0.0,Day,Sunday,1,0.7,537.0,-6.4,1
226,2018-01-14,12,Winter,1.2,58.0,0.0,Day,Sunday,1,0.8,550.0,-6.1,1
272,2018-01-14,13,Winter,3.0,52.0,0.0,Day,Sunday,1,1.4,568.0,-5.9,1
304,2018-01-14,14,Winter,3.7,53.0,0.0,Day,Sunday,1,0.6,592.0,-5.0,1
353,2018-01-14,15,Winter,4.6,50.0,0.0,Day,Sunday,1,0.9,824.0,-4.9,1
366,2018-01-14,16,Winter,5.3,49.0,0.0,Day,Sunday,1,1.8,982.0,-4.5,1
302,2018-01-14,17,Winter,4.5,51.0,0.0,Day,Sunday,1,1.1,1244.0,-4.7,1
250,2018-01-14,18,Winter,4.1,53.0,0.0,Day,Sunday,1,1.3,1132.0,-4.6,1
208,2018-01-14,19,Winter,3.9,54.0,0.0,Day,Sunday,1,1.1,1102.0,-4.5,1
210,2018-01-14,20,Winter,3.5,55.0,0.0,Day,Sunday,1,1.0,1100.0,-4.7,1
213,2018-01-14,21,Winter,3.1,58.0,0.0,Night,Sunday,1,0.4,936.0,-4.3,1
196,2018-01-14,22,Winter,2.8,60.0,0.0,Night,Sunday,1,0.6,829.0,-4.2,1
144,2018-01-14,23,Winter,2.7,60.0,0.0,Night,Sunday,1,0.6,794.0,-4.3,1
171,2018-01-15,0,Winter,3.0,60.0,0.0,Night,Monday,1,0.5,842.0,-4.0,1
122,2018-01-15,1,Winter,3.0,62.0,0.0,Night,Monday,1,0.9,835.0,-3.5,1
74,2018-01-15,2,Winter,3.6,65.0,0.0,Night,Monday,1,0.9,959.0,-2.3,1
58,2018-01-15,3,Winter,4.4,70.0,0.0,Night,Monday,1,1.7,928.0,-0.6,1
38,2018-01-15,4,Winter,4.9,73.0,0.0,Night,Monday,1,1.8,881.0,0.4,1
55,2018-01-15,5,Winter,5.0,76.0,0.0,Day,Monday,1,1.9,808.0,1.1,1
82,2018-01-15,6,Winter,4.9,83.0,0.0,Day,Monday,1,3.0,582.0,2.2,1
209,2018-01-15,7,Winter,4.4,87.0,0.0,Day,Monday,1,1.0,357.0,2.4,1
444,2018-01-15,8,Winter,4.1,85.0,0.0,Day,Monday,1,1.1,470.0,1.7,1
303,2018-01-15,9,Winter,3.9,86.0,0.2,Day,Monday,1,1.7,399.0,1.7,1
212,2018-01-15,10,Winter,4.2,82.0,0.0,Day,Monday,1,2.2,560.0,1.3,1
254,2018-01-15,11,Winter,4.7,75.0,0.0,Day,Monday,1,2.3,533.0,0.6,1
311,2018-01-15,12,Winter,6.2,64.0,0.0,Day,Monday,1,1.9,549.0,-0.1,1
309,2018-01-15,13,Winter,6.1,61.0,0.0,Day,Monday,1,2.3,534.0,-0.8,1
306,2018-01-15,14,Winter,7.1,52.0,0.0,Day,Monday,1,2.1,646.0,-2.1,1
349,2018-01-15,15,Winter,7.4,38.0,0.0,Day,Monday,1,1.7,817.0,-6.0,1
365,2018-01-15,16,Winter,7.5,37.0,0.0,Day,Monday,1,0.9,813.0,-6.2,1
455,2018-01-15,17,Winter,6.5,40.0,0.0,Day,Monday,1,0.8,804.0,-6.1,1
555,2018-01-15,18,Winter,5.2,44.0,0.0,Day,Monday,1,1.3,647.0,-6.0,1
444,2018-01-15,19,Winter,4.4,53.0,0.0,Day,Monday,1,1.2,538.0,-4.3,1
321,2018-01-15,20,Winter,3.7,58.0,0.0,Day,Monday,1,1.3,474.0,-3.8,1
334,2018-01-15,21,Winter,3.4,59.0,0.0,Night,Monday,1,0.8,471.0,-3.8,1
333,2018-01-15,22,Winter,3.0,61.0,0.0,Night,Monday,1,1.6,460.0,-3.8,1
230,2018-01-15,23,Winter,2.4,63.0,0.0,Night,Monday,1,0.6,443.0,-3.9,1
212,2018-01-16,0,Winter,1.8,67.0,0.0,Night,Tuesday,1,1.2,387.0,-3.6,1
207,2018-01-16,1,Winter,1.2,64.0,0.0,Night,Tuesday,1,0.7,455.0,-4.8,1
141,2018-01-16,2,Winter,0.5,72.0,0.0,Night,Tuesday,1,0.7,385.0,-3.9,1
81,2018-01-16,3,Winter,0.3,70.0,0.0,Night,Tuesday,1,0.6,438.0,-4.5,1
51,2018-01-16,4,Winter,0.8,65.0,0.0,Night,Tuesday,1,0.7,502.0,-5.0,1
58,2018-01-16,5,Winter,1.1,64.0,0.0,Day,Tuesday,1,0.5,505.0,-4.9,1
140,2018-01-16,6,Winter,1.2,69.0,0.0,Day,Tuesday,1,0.6,436.0,-3.8,1
318,2018-01-16,7,Winter,1.1,69.0,0.0,Day,Tuesday,1,0.6,418.0,-3.9,1
650,2018-01-16,8,Winter,1.2,68.0,0.0,Day,Tuesday,1,0.6,411.0,-4.0,1
376,2018-01-16,9,Winter,1.9,65.0,0.0,Day,Tuesday,1,0.8,402.0,-3.9,1
221,2018-01-16,10,Winter,2.7,60.0,0.0,Day,Tuesday,1,0.5,392.0,-4.3,1
256,2018-01-16,11,Winter,3.9,57.0,0.0,Day,Tuesday,1,0.8,363.0,-3.8,1
276,2018-01-16,12,Winter,5.2,52.0,0.0,Day,Tuesday,1,1.2,349.0,-3.8,1
296,2018-01-16,13,Winter,5.8,47.0,0.0,Day,Tuesday,1,0.8,382.0,-4.6,1
276,2018-01-16,14,Winter,6.5,43.0,0.0,Day,Tuesday,1,0.8,468.0,-5.2,1
250,2018-01-16,15,Winter,6.3,40.0,0.0,Day,Tuesday,1,0.3,498.0,-6.3,1
277,2018-01-16,16,Winter,5.8,50.0,0.0,Day,Tuesday,1,0.9,547.0,-3.8,1
381,2018-01-16,17,Winter,5.2,58.0,0.0,Day,Tuesday,1,0.8,462.0,-2.4,1
592,2018-01-16,18,Winter,4.9,59.0,0.0,Day,Tuesday,1,1.4,427.0,-2.4,1
409,2018-01-16,19,Winter,4.6,57.0,0.0,Day,Tuesday,1,1.0,432.0,-3.2,1
332,2018-01-16,20,Winter,4.5,58.0,0.0,Day,Tuesday,1,0.8,383.0,-3.0,1
342,2018-01-16,21,Winter,4.3,56.0,0.0,Night,Tuesday,1,0.7,434.0,-3.7,1
321,2018-01-16,22,Winter,4.0,57.0,0.0,Night,Tuesday,1,0.3,430.0,-3.7,1
242,2018-01-16,23,Winter,3.9,60.0,0.0,Night,Tuesday,1,0.9,379.0,-3.1,1
204,2018-01-17,0,Winter,3.5,62.0,0.0,Night,Wednesday,1,0.4,382.0,-3.1,1
183,2018-01-17,1,Winter,3.3,64.0,0.0,Night,Wednesday,1,0.4,339.0,-2.8,1
140,2018-01-17,2,Winter,3.1,65.0,0.0,Night,Wednesday,1,0.8,310.0,-2.8,1
75,2018-01-17,3,Winter,3.0,67.0,0.0,Night,Wednesday,1,0.8,297.0,-2.5,1
55,2018-01-17,4,Winter,3.0,68.0,0.0,Night,Wednesday,1,0.5,322.0,-2.3,1
72,2018-01-17,5,Winter,2.9,66.0,0.0,Day,Wednesday,1,0.8,325.0,-2.8,1
115,2018-01-17,6,Winter,2.7,71.0,0.0,Day,Wednesday,1,1.1,270.0,-2.0,1
272,2018-01-17,7,Winter,2.5,71.0,0.0,Day,Wednesday,1,0.9,289.0,-2.2,1
537,2018-01-17,8,Winter,2.6,70.0,0.0,Day,Wednesday,1,0.6,296.0,-2.3,1
337,2018-01-17,9,Winter,3.0,66.0,0.0,Day,Wednesday,1,0.7,306.0,-2.7,1
212,2018-01-17,10,Winter,4.3,58.0,0.0,Day,Wednesday,1,0.5,401.0,-3.2,1
270,2018-01-17,11,Winter,6.0,51.0,0.0,Day,Wednesday,1,1.0,436.0,-3.3,1
310,2018-01-17,12,Winter,8.1,51.0,0.0,Day,Wednesday,1,1.4,367.0,-1.4,1
273,2018-01-17,13,Winter,8.0,54.0,0.0,Day,Wednesday,1,1.8,435.0,-0.7,1
258,2018-01-17,14,Winter,7.7,54.0,0.0,Day,Wednesday,1,2.6,313.0,-1.0,1
278,2018-01-17,15,Winter,8.5,49.0,0.0,Day,Wednesday,1,1.3,400.0,-1.6,1
314,2018-01-17,16,Winter,8.3,54.0,0.0,Day,Wednesday,1,1.2,330.0,-0.4,1
380,2018-01-17,17,Winter,7.2,57.0,0.0,Day,Wednesday,1,3.3,342.0,-0.7,1
501,2018-01-17,18,Winter,5.2,62.0,0.0,Day,Wednesday,1,2.9,503.0,-1.5,1
360,2018-01-17,19,Winter,4.2,68.0,0.0,Day,Wednesday,1,2.4,446.0,-1.1,1
286,2018-01-17,20,Winter,3.5,72.0,0.0,Day,Wednesday,1,1.7,361.0,-1.0,1
320,2018-01-17,21,Winter,3.1,74.0,0.0,Night,Wednesday,1,1.1,333.0,-1.0,1
313,2018-01-17,22,Winter,2.8,74.0,0.0,Night,Wednesday,1,0.5,309.0,-1.3,1
227,2018-01-17,23,Winter,2.7,74.0,0.0,Night,Wednesday,1,0.8,291.0,-1.4,1
215,2018-01-18,0,Winter,2.7,73.0,0.0,Night,Thursday,1,1.0,290.0,-1.6,1
190,2018-01-18,1,Winter,3.2,72.0,0.0,Night,Thursday,1,1.9,306.0,-1.3,1
137,2018-01-18,2,Winter,3.3,73.0,0.0,Night,Thursday,1,1.2,288.0,-1.0,1
95,2018-01-18,3,Winter,3.6,74.0,0.0,Night,Thursday,1,1.7,273.0,-0.6,1
50,2018-01-18,4,Winter,3.3,80.0,0.0,Night,Thursday,1,2.1,232.0,0.1,1
68,2018-01-18,5,Winter,2.6,82.0,0.0,Day,Thursday,1,2.0,229.0,-0.1,1
107,2018-01-18,6,Winter,2.2,82.0,0.0,Day,Thursday,1,2.0,211.0,-0.5,1
279,2018-01-18,7,Winter,1.5,86.0,0.0,Day,Thursday,1,1.1,189.0,-0.5,1
537,2018-01-18,8,Winter,1.1,86.0,0.0,Day,Thursday,1,1.2,197.0,-0.9,1
305,2018-01-18,9,Winter,1.2,84.0,0.0,Day,Thursday,1,2.1,210.0,-1.2,1
188,2018-01-18,10,Winter,1.4,81.0,0.0,Day,Thursday,1,2.1,255.0,-1.5,1
261,2018-01-18,11,Winter,1.8,75.0,0.0,Day,Thursday,1,1.8,301.0,-2.1,1
267,2018-01-18,12,Winter,2.5,72.0,0.0,Day,Thursday,1,2.4,256.0,-2.0,1
307,2018-01-18,13,Winter,3.5,54.0,0.0,Day,Thursday,1,3.2,463.0,-4.9,1
301,2018-01-18,14,Winter,4.4,42.0,0.0,Day,Thursday,1,2.3,719.0,-7.4,1
269,2018-01-18,15,Winter,4.2,36.0,0.0,Day,Thursday,1,2.3,957.0,-9.5,1
328,2018-01-18,16,Winter,3.6,42.0,0.0,Day,Thursday,1,2.4,883.0,-8.1,1
416,2018-01-18,17,Winter,2.8,46.0,0.0,Day,Thursday,1,2.1,858.0,-7.6,1
506,2018-01-18,18,Winter,2.0,39.0,0.0,Day,Thursday,1,2.1,1259.0,-10.5,1
365,2018-01-18,19,Winter,1.5,41.0,0.0,Day,Thursday,1,1.0,1210.0,-10.3,1
303,2018-01-18,20,Winter,1.1,44.0,0.0,Day,Thursday,1,1.2,1171.0,-9.8,1
339,2018-01-18,21,Winter,0.8,45.0,0.0,Night,Thursday,1,1.5,1184.0,-9.8,1
318,2018-01-18,22,Winter,0.7,45.0,0.0,Night,Thursday,1,2.0,1084.0,-9.9,1
232,2018-01-18,23,Winter,0.6,47.0,0.0,Night,Thursday,1,2.3,1046.0,-9.4,1
211,2018-01-19,0,Winter,0.3,45.0,0.0,Night,Friday,1,1.8,1154.0,-10.2,1
207,2018-01-19,1,Winter,0.0,43.0,0.0,Night,Friday,1,1.7,1250.0,-11.1,1
140,2018-01-19,2,Winter,-0.3,44.0,0.0,Night,Friday,1,1.7,1295.0,-11.1,1
93,2018-01-19,3,Winter,-0.6,43.0,0.0,Night,Friday,1,1.7,1316.0,-11.6,1
58,2018-01-19,4,Winter,-0.7,45.0,0.0,Night,Friday,1,1.4,1241.0,-11.1,1
61,2018-01-19,5,Winter,-1.4,47.0,0.0,Day,Friday,1,1.4,1301.0,-11.2,1
151,2018-01-19,6,Winter,-1.8,49.0,0.0,Day,Friday,1,1.4,1359.0,-11.1,1
334,2018-01-19,7,Winter,-2.0,49.0,0.0,Day,Friday,1,1.9,1281.0,-11.3,1
648,2018-01-19,8,Winter,-2.5,50.0,0.0,Day,Friday,1,1.0,1281.0,-11.5,1
387,2018-01-19,9,Winter,-2.1,42.0,0.0,Day,Friday,1,1.3,1519.0,-13.3,1
255,2018-01-19,10,Winter,0.0,29.0,0.0,Day,Friday,1,1.3,1592.0,-15.9,1
283,2018-01-19,11,Winter,2.2,20.0,0.0,Day,Friday,1,0.6,1794.0,-18.5,1
341,2018-01-19,12,Winter,4.3,28.0,0.0,Day,Friday,1,1.5,1858.0,-12.6,1
341,2018-01-19,13,Winter,4.7,26.0,0.0,Day,Friday,1,2.6,1370.0,-13.2,1
349,2018-01-19,14,Winter,4.7,24.0,0.0,Day,Friday,1,3.6,1552.0,-14.2,1
381,2018-01-19,15,Winter,5.4,25.0,0.0,Day,Friday,1,2.4,1686.0,-13.1,1
390,2018-01-19,16,Winter,4.9,27.0,0.0,Day,Friday,1,2.8,1648.0,-12.5,1
468,2018-01-19,17,Winter,4.1,34.0,0.0,Day,Friday,1,3.1,1810.0,-10.3,1
702,2018-01-19,18,Winter,2.9,45.0,0.0,Day,Friday,1,1.6,1629.0,-7.8,1
471,2018-01-19,19,Winter,2.0,48.0,0.0,Day,Friday,1,1.8,1519.0,-7.8,1
342,2018-01-19,20,Winter,1.2,51.0,0.0,Day,Friday,1,0.6,1544.0,-7.8,1
331,2018-01-19,21,Winter,0.5,52.0,0.0,Night,Friday,1,0.8,1595.0,-8.2,1
292,2018-01-19,22,Winter,0.0,56.0,0.0,Night,Friday,1,0.8,1544.0,-7.7,1
236,2018-01-19,23,Winter,-0.5,59.0,0.0,Night,Friday,1,0.9,1487.0,-7.5,1
228,2018-01-20,0,Winter,-0.6,60.0,0.0,Night,Saturday,1,0.6,1433.0,-7.4,1
258,2018-01-20,1,Winter,-0.9,64.0,0.0,Night,Saturday,1,0.4,1273.0,-6.8,1
216,2018-01-20,2,Winter,-0.9,65.0,0.0,Night,Saturday,1,0.6,1369.0,-6.6,1
118,2018-01-20,3,Winter,-0.9,65.0,0.0,Night,Saturday,1,0.2,1359.0,-6.6,1
89,2018-01-20,4,Winter,-0.7,65.0,0.0,Night,Saturday,1,0.6,1226.0,-6.4,1
56,2018-01-20,5,Winter,-0.3,62.0,0.0,Day,Saturday,1,0.6,862.0,-6.7,1
50,2018-01-20,6,Winter,-0.1,60.0,0.0,Day,Saturday,1,0.4,1080.0,-6.9,1
101,2018-01-20,7,Winter,0.2,60.0,0.0,Day,Saturday,1,0.3,1145.0,-6.6,1
191,2018-01-20,8,Winter,0.3,63.0,0.0,Day,Saturday,1,0.4,1140.0,-5.9,1
234,2018-01-20,9,Winter,0.9,63.0,0.0,Day,Saturday,1,0.9,1090.0,-5.3,1
259,2018-01-20,10,Winter,2.1,60.0,0.0,Day,Saturday,1,1.2,1005.0,-4.8,1
285,2018-01-20,11,Winter,3.7,59.0,0.0,Day,Saturday,1,1.8,978.0,-3.5,1
325,2018-01-20,12,Winter,5.3,55.0,0.0,Day,Saturday,1,2.6,904.0,-3.0,1
356,2018-01-20,13,Winter,6.3,55.0,0.0,Day,Saturday,1,3.0,792.0,-2.0,1
334,2018-01-20,14,Winter,5.9,61.0,0.0,Day,Saturday,1,3.2,623.0,-1.0,1
406,2018-01-20,15,Winter,6.3,55.0,0.0,Day,Saturday,1,3.0,355.0,-2.0,1
352,2018-01-20,16,Winter,6.6,42.0,0.0,Day,Saturday,1,3.0,355.0,-5.4,1
377,2018-01-20,17,Winter,5.7,53.0,0.0,Day,Saturday,1,1.8,276.0,-3.1,1
283,2018-01-20,18,Winter,4.6,55.0,0.0,Day,Saturday,1,3.2,232.0,-3.6,1
223,2018-01-20,19,Winter,3.5,66.0,0.0,Day,Saturday,1,1.7,187.0,-2.2,1
219,2018-01-20,20,Winter,2.9,66.0,0.0,Day,Saturday,1,1.2,173.0,-2.8,1
220,2018-01-20,21,Winter,2.1,48.0,0.0,Night,Saturday,1,2.8,346.0,-7.7,1
232,2018-01-20,22,Winter,1.5,48.0,0.0,Night,Saturday,1,2.4,422.0,-8.3,1
164,2018-01-20,23,Winter,0.8,53.0,0.0,Night,Saturday,1,1.7,382.0,-7.7,1
196,2018-01-21,0,Winter,-0.3,60.0,0.0,Night,Sunday,1,1.9,340.0,-7.1,1
177,2018-01-21,1,Winter,-0.8,58.0,0.0,Night,Sunday,1,0.4,400.0,-8.0,1
107,2018-01-21,2,Winter,-1.5,63.0,0.0,Night,Sunday,1,1.0,380.0,-7.6,1
107,2018-01-21,3,Winter,-2.0,60.0,0.0,Night,Sunday,1,0.5,474.0,-8.7,1
73,2018-01-21,4,Winter,-2.3,47.0,0.0,Night,Sunday,1,0.7,984.0,-12.1,1
32,2018-01-21,5,Winter,-2.6,49.0,0.0,Day,Sunday,1,1.1,1065.0,-11.8,1
36,2018-01-21,6,Winter,-3.1,54.0,0.0,Day,Sunday,1,1.4,1037.0,-11.1,1
61,2018-01-21,7,Winter,-3.2,54.0,0.0,Day,Sunday,1,1.2,1113.0,-11.2,1
115,2018-01-21,8,Winter,-3.6,53.0,0.0,Day,Sunday,1,0.5,1227.0,-11.8,1
152,2018-01-21,9,Winter,-3.2,46.0,0.0,Day,Sunday,1,0.8,1091.0,-13.2,1
189,2018-01-21,10,Winter,-1.3,37.0,0.0,Day,Sunday,1,0.8,1070.0,-14.1,1
216,2018-01-21,11,Winter,1.9,25.0,0.0,Day,Sunday,1,1.0,1493.0,-16.1,1
271,2018-01-21,12,Winter,3.9,30.0,0.0,Day,Sunday,1,1.6,1085.0,-12.1,1
343,2018-01-21,13,Winter,4.9,22.0,0.0,Day,Sunday,1,2.0,1446.0,-15.0,1
340,2018-01-21,14,Winter,5.4,18.0,0.0,Day,Sunday,1,1.2,1923.0,-17.0,1
389,2018-01-21,15,Winter,5.4,20.0,0.0,Day,Sunday,1,2.2,1890.0,-15.8,1
396,2018-01-21,16,Winter,4.7,17.0,0.0,Day,Sunday,1,2.1,2000.0,-18.3,1
383,2018-01-21,17,Winter,3.8,20.0,0.0,Day,Sunday,1,1.3,2000.0,-17.1,1
295,2018-01-21,18,Winter,2.5,24.0,0.0,Day,Sunday,1,2.0,2000.0,-16.0,1
223,2018-01-21,19,Winter,1.3,25.0,0.0,Day,Sunday,1,1.3,2000.0,-16.6,1
258,2018-01-21,20,Winter,0.3,27.0,0.0,Day,Sunday,1,0.4,2000.0,-16.5,1
237,2018-01-21,21,Winter,-0.1,29.0,0.0,Night,Sunday,1,0.5,2000.0,-16.0,1
207,2018-01-21,22,Winter,-0.3,32.0,0.0,Night,Sunday,1,0.7,2000.0,-15.0,1
170,2018-01-21,23,Winter,-0.4,32.0,0.0,Night,Sunday,1,0.6,2000.0,-15.1,1
171,2018-01-22,0,Winter,-0.2,30.0,0.0,Night,Monday,1,0.4,2000.0,-15.7,1
97,2018-01-22,1,Winter,-0.2,32.0,0.0,Night,Monday,1,0.7,2000.0,-14.9,1
73,2018-01-22,2,Winter,-0.2,33.0,0.0,Night,Monday,1,1.4,2000.0,-14.5,1
53,2018-01-22,3,Winter,-0.3,31.0,0.0,Night,Monday,1,0.3,2000.0,-15.4,1
31,2018-01-22,4,Winter,0.0,32.0,0.0,Night,Monday,1,0.4,2000.0,-14.7,1
60,2018-01-22,5,Winter,0.0,32.0,0.0,Day,Monday,1,0.7,2000.0,-14.7,1
165,2018-01-22,6,Winter,0.0,33.0,0.0,Day,Monday,1,0.4,2000.0,-14.3,1
316,2018-01-22,7,Winter,-0.4,34.0,0.0,Day,Monday,1,1.0,1989.0,-14.3,1
683,2018-01-22,8,Winter,-0.7,32.0,0.0,Day,Monday,1,0.5,1991.0,-15.3,1
365,2018-01-22,9,Winter,0.1,33.0,0.0,Day,Monday,1,0.8,1901.0,-14.3,1
221,2018-01-22,10,Winter,1.1,31.0,0.0,Day,Monday,1,0.7,1898.0,-14.1,1
277,2018-01-22,11,Winter,2.4,27.0,0.0,Day,Monday,1,0.9,1796.0,-14.7,1
323,2018-01-22,12,Winter,3.9,28.0,0.0,Day,Monday,1,0.9,1383.0,-12.9,1
281,2018-01-22,13,Winter,3.9,33.0,0.0,Day,Monday,1,0.6,1249.0,-10.9,1
249,2018-01-22,14,Winter,3.3,73.0,0.0,Day,Monday,1,0.4,744.0,-1.0,1
63,2018-01-22,15,Winter,3.6,69.0,0.0,Day,Monday,1,1.8,655.0,-1.5,1
